Serial_number:,,,,,,,
2161676,,,,,,,
Project ID:,,,,,,,
,,,,,,,
Location:,82.9850053°W 37.0859945°N ,,,,,,
,,,,,,,
LEVEL,,,,,,,
UNIT: m,,,,,,,
Offset: 0.000000 m,,,,,,,
TEMPERATURE,,,,,,,
UNIT: °C,,,,,,,
Date,Time,ms,LEVEL,TEMPERATURE,,,
10-Nov-24,11:38:58 PM,0,10.035,15.2,,10-11-24 23:38:58,
10-Nov-24,11:53:58 PM,0,10.034,15.2,,10-11-24 23:53:58,
11-Nov-24,12:08:58 AM,0,10.032,15.2,,11-11-24 00:08:58,
11-Nov-24,12:23:58 AM,0,10.031,15.1,,11-11-24 00:23:58,
11-Nov-24,12:38:58 AM,0,10.029,15.1,,11-11-24 00:38:58,
11-Nov-24,12:53:58 AM,0,10.028,15.1,,11-11-24 00:53:58,
11-Nov-24,1:08:58 AM,0,10.026,15.1,,11-11-24 01:08:58,
11-Nov-24,1:23:58 AM,0,10.026,15.1,,11-11-24 01:23:58,
11-Nov-24,1:38:58 AM,0,10.025,15.1,,11-11-24 01:38:58,
11-Nov-24,1:53:58 AM,0,10.028,15.1,,11-11-24 01:53:58,
11-Nov-24,2:08:58 AM,0,10.026,15.1,,11-11-24 02:08:58,
11-Nov-24,2:23:58 AM,0,10.028,15.1,,11-11-24 02:23:58,
11-Nov-24,2:38:58 AM,0,10.028,15.1,,11-11-24 02:38:58,
11-Nov-24,2:53:58 AM,0,10.026,15.1,,11-11-24 02:53:58,
11-Nov-24,3:08:58 AM,0,10.025,15.1,,11-11-24 03:08:58,
11-Nov-24,3:23:58 AM,0,10.025,15.1,,11-11-24 03:23:58,
11-Nov-24,3:38:58 AM,0,10.031,15.1,,11-11-24 03:38:58,
11-Nov-24,3:53:58 AM,0,10.037,15.1,,11-11-24 03:53:58,
11-Nov-24,4:08:58 AM,0,10.041,15.1,,11-11-24 04:08:58,
11-Nov-24,4:23:58 AM,0,10.044,15.1,,11-11-24 04:23:58,
11-Nov-24,4:38:58 AM,0,10.044,15.1,,11-11-24 04:38:58,
11-Nov-24,4:53:58 AM,0,10.044,15.1,,11-11-24 04:53:58,
11-Nov-24,5:08:58 AM,0,10.049,15.1,,11-11-24 05:08:58,
11-Nov-24,5:23:58 AM,0,10.049,15.1,,11-11-24 05:23:58,
11-Nov-24,5:38:58 AM,0,10.049,15.1,,11-11-24 05:38:58,
11-Nov-24,5:53:58 AM,0,10.047,15.1,,11-11-24 05:53:58,
11-Nov-24,6:08:58 AM,0,10.047,15.1,,11-11-24 06:08:58,
11-Nov-24,6:23:58 AM,0,10.046,15,,11-11-24 06:23:58,
11-Nov-24,6:38:58 AM,0,10.05,15,,11-11-24 06:38:58,
11-Nov-24,6:53:58 AM,0,10.053,15,,11-11-24 06:53:58,
11-Nov-24,7:08:58 AM,0,10.055,15,,11-11-24 07:08:58,
11-Nov-24,7:23:58 AM,0,10.055,15,,11-11-24 07:23:58,
11-Nov-24,7:38:58 AM,0,10.056,15,,11-11-24 07:38:58,
11-Nov-24,7:53:58 AM,0,10.058,15,,11-11-24 07:53:58,
11-Nov-24,8:08:58 AM,0,10.058,15,,11-11-24 08:08:58,
11-Nov-24,8:23:58 AM,0,10.058,15,,11-11-24 08:23:58,
11-Nov-24,8:38:58 AM,0,10.059,15,,11-11-24 08:38:58,
11-Nov-24,8:53:58 AM,0,10.059,15,,11-11-24 08:53:58,
11-Nov-24,9:08:58 AM,0,10.065,15,,11-11-24 09:08:58,
11-Nov-24,9:23:58 AM,0,10.065,15,,11-11-24 09:23:58,
11-Nov-24,9:38:58 AM,0,10.068,15.1,,11-11-24 09:38:58,
11-Nov-24,9:53:58 AM,0,10.067,15.1,,11-11-24 09:53:58,
11-Nov-24,10:08:58 AM,0,10.068,15.2,,11-11-24 10:08:58,
11-Nov-24,10:23:58 AM,0,10.067,15.2,,11-11-24 10:23:58,
11-Nov-24,10:38:58 AM,0,10.067,15.3,,11-11-24 10:38:58,
11-Nov-24,10:53:58 AM,0,10.065,15.3,,11-11-24 10:53:58,
11-Nov-24,11:08:58 AM,0,10.065,15.3,,11-11-24 11:08:58,
11-Nov-24,11:23:58 AM,0,10.065,15.4,,11-11-24 11:23:58,
11-Nov-24,11:38:58 AM,0,10.062,15.4,,11-11-24 11:38:58,
11-Nov-24,11:53:58 AM,0,10.062,15.5,,11-11-24 11:53:58,
11-Nov-24,12:08:58 PM,0,10.061,15.5,,11-11-24 12:08:58,
11-Nov-24,12:23:58 PM,0,10.059,15.5,,11-11-24 12:23:58,
11-Nov-24,12:38:58 PM,0,10.059,15.6,,11-11-24 12:38:58,
11-Nov-24,12:53:58 PM,0,10.058,15.6,,11-11-24 12:53:58,
11-Nov-24,1:08:58 PM,0,10.055,15.6,,11-11-24 13:08:58,
11-Nov-24,1:23:58 PM,0,10.055,15.7,,11-11-24 13:23:58,
11-Nov-24,1:38:58 PM,0,10.052,15.6,,11-11-24 13:38:58,
11-Nov-24,1:53:58 PM,0,10.055,15.8,,11-11-24 13:53:58,
11-Nov-24,2:08:58 PM,0,10.058,16.1,,11-11-24 14:08:58,
11-Nov-24,2:23:58 PM,0,10.058,16.3,,11-11-24 14:23:58,
11-Nov-24,2:38:58 PM,0,10.053,16.3,,11-11-24 14:38:58,
11-Nov-24,2:53:58 PM,0,10.052,16.3,,11-11-24 14:53:58,
11-Nov-24,3:08:58 PM,0,10.052,16.3,,11-11-24 15:08:58,
11-Nov-24,3:23:58 PM,0,10.052,16.3,,11-11-24 15:23:58,
11-Nov-24,3:38:58 PM,0,10.05,16.3,,11-11-24 15:38:58,
11-Nov-24,3:53:58 PM,0,10.047,16.2,,11-11-24 15:53:58,
11-Nov-24,4:08:58 PM,0,10.044,16.1,,11-11-24 16:08:58,
11-Nov-24,4:23:58 PM,0,10.044,16,,11-11-24 16:23:58,
11-Nov-24,4:38:58 PM,0,10.044,15.9,,11-11-24 16:38:58,
11-Nov-24,4:53:58 PM,0,10.043,15.7,,11-11-24 16:53:58,
11-Nov-24,5:08:58 PM,0,10.041,15.6,,11-11-24 17:08:58,
11-Nov-24,5:23:58 PM,0,10.041,15.5,,11-11-24 17:23:58,
11-Nov-24,5:38:58 PM,0,10.04,15.4,,11-11-24 17:38:58,
11-Nov-24,5:53:58 PM,0,10.04,15.3,,11-11-24 17:53:58,
11-Nov-24,6:08:58 PM,0,10.041,15.2,,11-11-24 18:08:58,
11-Nov-24,6:23:58 PM,0,10.044,15.1,,11-11-24 18:23:58,
11-Nov-24,6:38:58 PM,0,10.044,15,,11-11-24 18:38:58,
11-Nov-24,6:53:58 PM,0,10.05,14.9,,11-11-24 18:53:58,
11-Nov-24,7:08:58 PM,0,10.052,14.8,,11-11-24 19:08:58,
11-Nov-24,7:23:58 PM,0,10.053,14.7,,11-11-24 19:23:58,
11-Nov-24,7:38:58 PM,0,10.052,14.6,,11-11-24 19:38:58,
11-Nov-24,7:53:58 PM,0,10.052,14.5,,11-11-24 19:53:58,
11-Nov-24,8:08:58 PM,0,10.052,14.4,,11-11-24 20:08:58,
11-Nov-24,8:23:58 PM,0,10.055,14.4,,11-11-24 20:23:58,
11-Nov-24,8:38:58 PM,0,10.055,14.3,,11-11-24 20:38:58,
11-Nov-24,8:53:58 PM,0,10.055,14.2,,11-11-24 20:53:58,
11-Nov-24,9:08:58 PM,0,10.056,14.1,,11-11-24 21:08:58,
11-Nov-24,9:23:58 PM,0,10.059,14,,11-11-24 21:23:58,
11-Nov-24,9:38:58 PM,0,10.061,13.9,,11-11-24 21:38:58,
11-Nov-24,9:53:58 PM,0,10.062,13.8,,11-11-24 21:53:58,
11-Nov-24,10:08:58 PM,0,10.068,13.8,,11-11-24 22:08:58,
11-Nov-24,10:23:58 PM,0,10.07,13.7,,11-11-24 22:23:58,
11-Nov-24,10:38:58 PM,0,10.07,13.6,,11-11-24 22:38:58,
11-Nov-24,10:53:58 PM,0,10.07,13.5,,11-11-24 22:53:58,
11-Nov-24,11:08:58 PM,0,10.073,13.5,,11-11-24 23:08:58,
11-Nov-24,11:23:58 PM,0,10.073,13.4,,11-11-24 23:23:58,
11-Nov-24,11:38:58 PM,0,10.073,13.3,,11-11-24 23:38:58,
11-Nov-24,11:53:58 PM,0,10.073,13.2,,11-11-24 23:53:58,
12-Nov-24,12:08:58 AM,0,10.074,13.2,,12-11-24 00:08:58,
12-Nov-24,12:23:58 AM,0,10.074,13.1,,12-11-24 00:23:58,
12-Nov-24,12:38:58 AM,0,10.074,13,,12-11-24 00:38:58,
12-Nov-24,12:53:58 AM,0,10.074,12.9,,12-11-24 00:53:58,
12-Nov-24,1:08:58 AM,0,10.074,12.9,,12-11-24 01:08:58,
12-Nov-24,1:23:58 AM,0,10.074,12.8,,12-11-24 01:23:58,
12-Nov-24,1:38:58 AM,0,10.076,12.7,,12-11-24 01:38:58,
12-Nov-24,1:53:58 AM,0,10.077,12.7,,12-11-24 01:53:58,
12-Nov-24,2:08:58 AM,0,10.079,12.6,,12-11-24 02:08:58,
12-Nov-24,2:23:58 AM,0,10.08,12.5,,12-11-24 02:23:58,
12-Nov-24,2:38:58 AM,0,10.08,12.4,,12-11-24 02:38:58,
12-Nov-24,2:53:58 AM,0,10.083,12.4,,12-11-24 02:53:58,
12-Nov-24,3:08:58 AM,0,10.082,12.3,,12-11-24 03:08:58,
12-Nov-24,3:23:58 AM,0,10.083,12.3,,12-11-24 03:23:58,
12-Nov-24,3:38:58 AM,0,10.083,12.2,,12-11-24 03:38:58,
12-Nov-24,3:53:58 AM,0,10.083,12.1,,12-11-24 03:53:58,
12-Nov-24,4:08:58 AM,0,10.083,12.1,,12-11-24 04:08:58,
12-Nov-24,4:23:58 AM,0,10.085,12,,12-11-24 04:23:58,
12-Nov-24,4:38:58 AM,0,10.086,12,,12-11-24 04:38:58,
12-Nov-24,4:53:58 AM,0,10.089,12,,12-11-24 04:53:58,
12-Nov-24,5:08:58 AM,0,10.091,11.9,,12-11-24 05:08:58,
12-Nov-24,5:23:58 AM,0,10.092,11.9,,12-11-24 05:23:58,
12-Nov-24,5:38:58 AM,0,10.094,11.9,,12-11-24 05:38:58,
12-Nov-24,5:53:58 AM,0,10.094,11.8,,12-11-24 05:53:58,
12-Nov-24,6:08:58 AM,0,10.097,11.8,,12-11-24 06:08:58,
12-Nov-24,6:23:58 AM,0,10.098,11.8,,12-11-24 06:23:58,
12-Nov-24,6:38:58 AM,0,10.1,11.8,,12-11-24 06:38:58,
12-Nov-24,6:53:58 AM,0,10.101,11.7,,12-11-24 06:53:58,
12-Nov-24,7:08:58 AM,0,10.101,11.7,,12-11-24 07:08:58,
12-Nov-24,7:23:58 AM,0,10.104,11.7,,12-11-24 07:23:58,
12-Nov-24,7:38:58 AM,0,10.106,11.7,,12-11-24 07:38:58,
12-Nov-24,7:53:58 AM,0,10.109,11.7,,12-11-24 07:53:58,
12-Nov-24,8:08:58 AM,0,10.11,11.7,,12-11-24 08:08:58,
12-Nov-24,8:23:58 AM,0,10.112,11.7,,12-11-24 08:23:58,
12-Nov-24,8:38:58 AM,0,10.113,11.7,,12-11-24 08:38:58,
12-Nov-24,8:53:58 AM,0,10.116,11.8,,12-11-24 08:53:58,
12-Nov-24,9:08:58 AM,0,10.116,11.8,,12-11-24 09:08:58,
12-Nov-24,9:23:58 AM,0,10.119,11.9,,12-11-24 09:23:58,
12-Nov-24,9:38:58 AM,0,10.121,12,,12-11-24 09:38:58,
12-Nov-24,9:53:58 AM,0,10.121,12,,12-11-24 09:53:58,
12-Nov-24,10:08:58 AM,0,10.122,12.1,,12-11-24 10:08:58,
12-Nov-24,10:23:58 AM,0,10.122,12.1,,12-11-24 10:23:58,
12-Nov-24,10:38:58 AM,0,10.122,12.2,,12-11-24 10:38:58,
12-Nov-24,10:53:58 AM,0,10.122,12.2,,12-11-24 10:53:58,
12-Nov-24,11:08:58 AM,0,10.122,12.2,,12-11-24 11:08:58,
12-Nov-24,11:23:58 AM,0,10.124,12.3,,12-11-24 11:23:58,
12-Nov-24,11:38:58 AM,0,10.122,12.3,,12-11-24 11:38:58,
12-Nov-24,11:53:58 AM,0,10.122,12.4,,12-11-24 11:53:58,
12-Nov-24,12:08:58 PM,0,10.122,12.5,,12-11-24 12:08:58,
12-Nov-24,12:23:58 PM,0,10.122,12.5,,12-11-24 12:23:58,
12-Nov-24,12:38:58 PM,0,10.121,12.6,,12-11-24 12:38:58,
12-Nov-24,12:53:58 PM,0,10.121,12.7,,12-11-24 12:53:58,
12-Nov-24,1:08:58 PM,0,10.119,12.8,,12-11-24 13:08:58,
12-Nov-24,1:23:58 PM,0,10.119,12.9,,12-11-24 13:23:58,
12-Nov-24,1:38:58 PM,0,10.118,12.9,,12-11-24 13:38:58,
12-Nov-24,1:53:58 PM,0,10.118,13,,12-11-24 13:53:58,
12-Nov-24,2:08:58 PM,0,10.118,13.2,,12-11-24 14:08:58,
12-Nov-24,2:23:58 PM,0,10.118,13.5,,12-11-24 14:23:58,
12-Nov-24,2:38:58 PM,0,10.116,13.7,,12-11-24 14:38:58,
12-Nov-24,2:53:58 PM,0,10.115,13.7,,12-11-24 14:53:58,
12-Nov-24,3:08:58 PM,0,10.115,13.7,,12-11-24 15:08:58,
12-Nov-24,3:23:58 PM,0,10.116,13.8,,12-11-24 15:23:58,
12-Nov-24,3:38:58 PM,0,10.116,13.8,,12-11-24 15:38:58,
12-Nov-24,3:53:58 PM,0,10.116,13.8,,12-11-24 15:53:58,
12-Nov-24,4:08:58 PM,0,10.118,13.8,,12-11-24 16:08:58,
12-Nov-24,4:23:58 PM,0,10.116,13.7,,12-11-24 16:23:58,
12-Nov-24,4:38:58 PM,0,10.113,13.6,,12-11-24 16:38:58,
12-Nov-24,4:53:58 PM,0,10.112,13.4,,12-11-24 16:53:58,
12-Nov-24,5:08:58 PM,0,10.113,13.3,,12-11-24 17:08:58,
12-Nov-24,5:23:58 PM,0,10.113,13.2,,12-11-24 17:23:58,
12-Nov-24,5:38:58 PM,0,10.115,13.1,,12-11-24 17:38:58,
12-Nov-24,5:53:58 PM,0,10.118,13,,12-11-24 17:53:58,
12-Nov-24,6:08:58 PM,0,10.118,12.8,,12-11-24 18:08:58,
12-Nov-24,6:23:58 PM,0,10.119,12.7,,12-11-24 18:23:58,
12-Nov-24,6:38:58 PM,0,10.118,12.6,,12-11-24 18:38:58,
12-Nov-24,6:53:58 PM,0,10.115,12.5,,12-11-24 18:53:58,
12-Nov-24,7:08:58 PM,0,10.115,12.4,,12-11-24 19:08:58,
12-Nov-24,7:23:58 PM,0,10.118,12.3,,12-11-24 19:23:58,
12-Nov-24,7:38:58 PM,0,10.118,12.2,,12-11-24 19:38:58,
12-Nov-24,7:53:58 PM,0,10.119,12.1,,12-11-24 19:53:58,
12-Nov-24,8:08:58 PM,0,10.118,12,,12-11-24 20:08:58,
12-Nov-24,8:23:58 PM,0,10.118,11.9,,12-11-24 20:23:58,
12-Nov-24,8:38:58 PM,0,10.118,11.8,,12-11-24 20:38:58,
12-Nov-24,8:53:58 PM,0,10.118,11.7,,12-11-24 20:53:58,
12-Nov-24,9:08:58 PM,0,10.118,11.6,,12-11-24 21:08:58,
12-Nov-24,9:23:58 PM,0,10.119,11.6,,12-11-24 21:23:58,
12-Nov-24,9:38:58 PM,0,10.119,11.5,,12-11-24 21:38:58,
12-Nov-24,9:53:58 PM,0,10.118,11.4,,12-11-24 21:53:58,
12-Nov-24,10:08:58 PM,0,10.118,11.3,,12-11-24 22:08:58,
12-Nov-24,10:23:58 PM,0,10.116,11.2,,12-11-24 22:23:58,
12-Nov-24,10:38:58 PM,0,10.116,11.2,,12-11-24 22:38:58,
12-Nov-24,10:53:58 PM,0,10.116,11.1,,12-11-24 22:53:58,
12-Nov-24,11:08:58 PM,0,10.115,11,,12-11-24 23:08:58,
12-Nov-24,11:23:58 PM,0,10.115,10.9,,12-11-24 23:23:58,
12-Nov-24,11:38:58 PM,0,10.115,10.9,,12-11-24 23:38:58,
12-Nov-24,11:53:58 PM,0,10.115,10.8,,12-11-24 23:53:58,
13-Nov-24,12:08:58 AM,0,10.113,10.7,,13-11-24 00:08:58,
13-Nov-24,12:23:58 AM,0,10.115,10.7,,13-11-24 00:23:58,
13-Nov-24,12:38:58 AM,0,10.113,10.6,,13-11-24 00:38:58,
13-Nov-24,12:53:58 AM,0,10.112,10.5,,13-11-24 00:53:58,
13-Nov-24,1:08:58 AM,0,10.112,10.4,,13-11-24 01:08:58,
13-Nov-24,1:23:58 AM,0,10.112,10.4,,13-11-24 01:23:58,
13-Nov-24,1:38:58 AM,0,10.112,10.3,,13-11-24 01:38:58,
13-Nov-24,1:53:58 AM,0,10.112,10.3,,13-11-24 01:53:58,
13-Nov-24,2:08:58 AM,0,10.11,10.2,,13-11-24 02:08:58,
13-Nov-24,2:23:58 AM,0,10.11,10.1,,13-11-24 02:23:58,
13-Nov-24,2:38:58 AM,0,10.11,10,,13-11-24 02:38:58,
13-Nov-24,2:53:58 AM,0,10.112,10,,13-11-24 02:53:58,
13-Nov-24,3:08:58 AM,0,10.112,9.9,,13-11-24 03:08:58,
13-Nov-24,3:23:58 AM,0,10.113,9.8,,13-11-24 03:23:58,
13-Nov-24,3:38:58 AM,0,10.113,9.8,,13-11-24 03:38:58,
13-Nov-24,3:53:58 AM,0,10.113,9.7,,13-11-24 03:53:58,
13-Nov-24,4:08:58 AM,0,10.113,9.7,,13-11-24 04:08:58,
13-Nov-24,4:23:58 AM,0,10.113,9.6,,13-11-24 04:23:58,
13-Nov-24,4:38:58 AM,0,10.115,9.6,,13-11-24 04:38:58,
13-Nov-24,4:53:58 AM,0,10.115,9.5,,13-11-24 04:53:58,
13-Nov-24,5:08:58 AM,0,10.115,9.4,,13-11-24 05:08:58,
13-Nov-24,5:23:58 AM,0,10.116,9.4,,13-11-24 05:23:58,
13-Nov-24,5:38:58 AM,0,10.118,9.3,,13-11-24 05:38:58,
13-Nov-24,5:53:58 AM,0,10.118,9.2,,13-11-24 05:53:58,
13-Nov-24,6:08:58 AM,0,10.121,9.2,,13-11-24 06:08:58,
13-Nov-24,6:23:58 AM,0,10.121,9.1,,13-11-24 06:23:58,
13-Nov-24,6:38:58 AM,0,10.124,9.1,,13-11-24 06:38:58,
13-Nov-24,6:53:58 AM,0,10.125,9.1,,13-11-24 06:53:58,
13-Nov-24,7:08:58 AM,0,10.127,9,,13-11-24 07:08:58,
13-Nov-24,7:23:58 AM,0,10.127,8.9,,13-11-24 07:23:58,
13-Nov-24,7:38:58 AM,0,10.13,8.9,,13-11-24 07:38:58,
13-Nov-24,7:53:58 AM,0,10.133,8.9,,13-11-24 07:53:58,
13-Nov-24,8:08:58 AM,0,10.133,8.8,,13-11-24 08:08:58,
13-Nov-24,8:23:58 AM,0,10.133,8.8,,13-11-24 08:23:58,
13-Nov-24,8:38:58 AM,0,10.134,8.8,,13-11-24 08:38:58,
13-Nov-24,8:53:58 AM,0,10.133,8.7,,13-11-24 08:53:58,
13-Nov-24,9:08:58 AM,0,10.133,8.7,,13-11-24 09:08:58,
13-Nov-24,9:23:58 AM,0,10.133,8.7,,13-11-24 09:23:58,
13-Nov-24,9:38:58 AM,0,10.131,8.6,,13-11-24 09:38:58,
13-Nov-24,9:53:58 AM,0,10.131,8.6,,13-11-24 09:53:58,
13-Nov-24,10:08:58 AM,0,10.131,8.7,,13-11-24 10:08:58,
13-Nov-24,10:23:58 AM,0,10.13,8.8,,13-11-24 10:23:58,
13-Nov-24,10:38:58 AM,0,10.13,8.9,,13-11-24 10:38:58,
13-Nov-24,10:53:58 AM,0,10.13,9,,13-11-24 10:53:58,
13-Nov-24,11:08:58 AM,0,10.13,9.1,,13-11-24 11:08:58,
13-Nov-24,11:23:58 AM,0,10.128,9.2,,13-11-24 11:23:58,
13-Nov-24,11:38:58 AM,0,10.127,9.4,,13-11-24 11:38:58,
13-Nov-24,11:53:58 AM,0,10.122,9.6,,13-11-24 11:53:58,
13-Nov-24,12:08:58 PM,0,10.119,9.8,,13-11-24 12:08:58,
13-Nov-24,12:23:58 PM,0,10.115,10,,13-11-24 12:23:58,
13-Nov-24,12:38:58 PM,0,10.115,10.3,,13-11-24 12:38:58,
13-Nov-24,12:53:58 PM,0,10.112,10.6,,13-11-24 12:53:58,
13-Nov-24,1:08:58 PM,0,10.11,10.9,,13-11-24 13:08:58,
13-Nov-24,1:23:58 PM,0,10.109,11.1,,13-11-24 13:23:58,
13-Nov-24,1:38:58 PM,0,10.101,11.2,,13-11-24 13:38:58,
13-Nov-24,1:53:58 PM,0,10.097,11.5,,13-11-24 13:53:58,
13-Nov-24,2:08:58 PM,0,10.097,11.8,,13-11-24 14:08:58,
13-Nov-24,2:23:58 PM,0,10.098,11.9,,13-11-24 14:23:58,
13-Nov-24,2:38:58 PM,0,10.098,12,,13-11-24 14:38:58,
13-Nov-24,2:53:58 PM,0,10.097,12.1,,13-11-24 14:53:58,
13-Nov-24,3:08:58 PM,0,10.098,12.2,,13-11-24 15:08:58,
13-Nov-24,3:23:58 PM,0,10.098,12.3,,13-11-24 15:23:58,
13-Nov-24,3:38:58 PM,0,10.095,12.3,,13-11-24 15:38:58,
13-Nov-24,3:53:58 PM,0,10.095,12.3,,13-11-24 15:53:58,
13-Nov-24,4:08:58 PM,0,10.094,12.3,,13-11-24 16:08:58,
13-Nov-24,4:23:58 PM,0,10.097,12.3,,13-11-24 16:23:58,
13-Nov-24,4:38:58 PM,0,10.094,12.2,,13-11-24 16:38:58,
13-Nov-24,4:53:58 PM,0,10.094,12.2,,13-11-24 16:53:58,
13-Nov-24,5:08:58 PM,0,10.091,12.1,,13-11-24 17:08:58,
13-Nov-24,5:23:58 PM,0,10.092,12.1,,13-11-24 17:23:58,
13-Nov-24,5:38:58 PM,0,10.089,12,,13-11-24 17:38:58,
13-Nov-24,5:53:58 PM,0,10.088,11.9,,13-11-24 17:53:58,
13-Nov-24,6:08:58 PM,0,10.086,11.8,,13-11-24 18:08:58,
13-Nov-24,6:23:58 PM,0,10.085,11.8,,13-11-24 18:23:58,
13-Nov-24,6:38:58 PM,0,10.08,11.7,,13-11-24 18:38:58,
13-Nov-24,6:53:58 PM,0,10.08,11.7,,13-11-24 18:53:58,
13-Nov-24,7:08:58 PM,0,10.082,11.6,,13-11-24 19:08:58,
13-Nov-24,7:23:58 PM,0,10.082,11.6,,13-11-24 19:23:58,
13-Nov-24,7:38:58 PM,0,10.077,11.5,,13-11-24 19:38:58,
13-Nov-24,7:53:58 PM,0,10.074,11.5,,13-11-24 19:53:58,
13-Nov-24,8:08:58 PM,0,10.07,11.4,,13-11-24 20:08:58,
13-Nov-24,8:23:58 PM,0,10.067,11.4,,13-11-24 20:23:58,
13-Nov-24,8:38:58 PM,0,10.065,11.4,,13-11-24 20:38:58,
13-Nov-24,8:53:58 PM,0,10.064,11.3,,13-11-24 20:53:58,
13-Nov-24,9:08:58 PM,0,10.065,11.3,,13-11-24 21:08:58,
13-Nov-24,9:23:58 PM,0,10.062,11.3,,13-11-24 21:23:58,
13-Nov-24,9:38:58 PM,0,10.064,11.3,,13-11-24 21:38:58,
13-Nov-24,9:53:58 PM,0,10.059,11.2,,13-11-24 21:53:58,
13-Nov-24,10:08:58 PM,0,10.058,11.2,,13-11-24 22:08:58,
13-Nov-24,10:23:58 PM,0,10.056,11.2,,13-11-24 22:23:58,
13-Nov-24,10:38:58 PM,0,10.055,11.2,,13-11-24 22:38:58,
13-Nov-24,10:53:58 PM,0,10.053,11.2,,13-11-24 22:53:58,
13-Nov-24,11:08:58 PM,0,10.052,11.2,,13-11-24 23:08:58,
13-Nov-24,11:23:58 PM,0,10.052,11.2,,13-11-24 23:23:58,
13-Nov-24,11:38:58 PM,0,10.053,11.2,,13-11-24 23:38:58,
13-Nov-24,11:53:58 PM,0,10.058,11.2,,13-11-24 23:53:58,
14-Nov-24,12:08:58 AM,0,10.059,11.2,,14-11-24 00:08:58,
14-Nov-24,12:23:58 AM,0,10.059,11.2,,14-11-24 00:23:58,
14-Nov-24,12:38:58 AM,0,10.061,11.2,,14-11-24 00:38:58,
14-Nov-24,12:53:58 AM,0,10.055,11.1,,14-11-24 00:53:58,
14-Nov-24,1:08:58 AM,0,10.053,11.1,,14-11-24 01:08:58,
14-Nov-24,1:23:58 AM,0,10.052,11.1,,14-11-24 01:23:58,
14-Nov-24,1:38:58 AM,0,10.05,11,,14-11-24 01:38:58,
14-Nov-24,1:53:58 AM,0,10.049,11,,14-11-24 01:53:58,
14-Nov-24,2:08:58 AM,0,10.05,11,,14-11-24 02:08:58,
14-Nov-24,2:23:58 AM,0,10.05,11,,14-11-24 02:23:58,
14-Nov-24,2:38:58 AM,0,10.049,11,,14-11-24 02:38:58,
14-Nov-24,2:53:58 AM,0,10.047,11,,14-11-24 02:53:58,
14-Nov-24,3:08:58 AM,0,10.046,11,,14-11-24 03:08:58,
14-Nov-24,3:23:58 AM,0,10.044,11,,14-11-24 03:23:58,
14-Nov-24,3:38:58 AM,0,10.04,11,,14-11-24 03:38:58,
14-Nov-24,3:53:58 AM,0,10.035,11,,14-11-24 03:53:58,
14-Nov-24,4:08:58 AM,0,10.032,11,,14-11-24 04:08:58,
14-Nov-24,4:23:58 AM,0,10.034,11,,14-11-24 04:23:58,
14-Nov-24,4:38:58 AM,0,10.032,11,,14-11-24 04:38:58,
14-Nov-24,4:53:58 AM,0,10.031,11,,14-11-24 04:53:58,
14-Nov-24,5:08:58 AM,0,10.029,11,,14-11-24 05:08:58,
14-Nov-24,5:23:58 AM,0,10.026,11,,14-11-24 05:23:58,
14-Nov-24,5:38:58 AM,0,10.023,11,,14-11-24 05:38:58,
14-Nov-24,5:53:58 AM,0,10.02,11,,14-11-24 05:53:58,
14-Nov-24,6:08:58 AM,0,10.022,11.1,,14-11-24 06:08:58,
14-Nov-24,6:23:58 AM,0,10.026,11.1,,14-11-24 06:23:58,
14-Nov-24,6:38:58 AM,0,10.029,11.1,,14-11-24 06:38:58,
14-Nov-24,6:53:58 AM,0,10.029,11.1,,14-11-24 06:53:58,
14-Nov-24,7:08:58 AM,0,10.035,11.1,,14-11-24 07:08:58,
14-Nov-24,7:23:58 AM,0,10.049,11.1,,14-11-24 07:23:58,
14-Nov-24,7:38:58 AM,0,10.061,11.1,,14-11-24 07:38:58,
14-Nov-24,7:53:58 AM,0,10.067,11.1,,14-11-24 07:53:58,
14-Nov-24,8:08:58 AM,0,10.076,11.1,,14-11-24 08:08:58,
14-Nov-24,8:23:58 AM,0,10.079,11.1,,14-11-24 08:23:58,
14-Nov-24,8:38:58 AM,0,10.082,11.1,,14-11-24 08:38:58,
14-Nov-24,8:53:58 AM,0,10.08,11.1,,14-11-24 08:53:58,
14-Nov-24,9:08:58 AM,0,10.091,11.2,,14-11-24 09:08:58,
14-Nov-24,9:23:58 AM,0,10.095,11.2,,14-11-24 09:23:58,
14-Nov-24,9:38:58 AM,0,10.128,11.3,,14-11-24 09:38:58,
14-Nov-24,9:53:58 AM,0,10.125,11.5,,14-11-24 09:53:58,
14-Nov-24,10:08:58 AM,0,10.128,11.6,,14-11-24 10:08:58,
14-Nov-24,10:23:58 AM,0,10.125,11.7,,14-11-24 10:23:58,
14-Nov-24,10:38:58 AM,0,10.125,11.8,,14-11-24 10:38:58,
14-Nov-24,10:53:58 AM,0,10.124,11.9,,14-11-24 10:53:58,
14-Nov-24,11:08:58 AM,0,10.124,11.9,,14-11-24 11:08:58,
14-Nov-24,11:23:58 AM,0,10.119,12,,14-11-24 11:23:58,
14-Nov-24,11:38:58 AM,0,10.113,12.1,,14-11-24 11:38:58,
14-Nov-24,11:53:58 AM,0,10.109,12.1,,14-11-24 11:53:58,
14-Nov-24,12:08:58 PM,0,10.106,12.2,,14-11-24 12:08:58,
